__run_id,__done,run_number,optimization,loop_type,execution_time,cpu_usage,memory_usage,energy_usage
run_294_repetition_0,DONE,r10,yes,loop9_opt_batching,17.150601,116.438,1.819,50.855
run_207_repetition_0,DONE,r7,yes,loop10_opt_batching,24.41699,112.043,0.3,73.489
run_434_repetition_0,DONE,r15,yes,loop5_opt_unrolling,36.647058,99.994,3.271,109.749
run_178_repetition_0,DONE,r6,yes,loop10_opt_cacheblocking,24.76208,111.583,0.3,73.351
run_484_repetition_0,DONE,r17,yes,loop2_opt_cacheblocking,27.301911,99.946,2.731,82.239
run_332_repetition_0,DONE,r12,yes,loop1_opt_unrolling,31.795072,99.99,3.197,94.497
run_550_repetition_0,DONE,r19,yes,loop4_opt_cacheblocking,18.990091,114.889,1.183,53.911
run_218_repetition_0,DONE,r8,yes,loop3_opt_unrolling,51.406414,99.914,4.186,157.521
run_393_repetition_0,DONE,r14,yes,loop2_opt_batching,26.665395,99.984,2.716,79.051
run_106_repetition_0,DONE,r4,yes,loop6_opt_cacheblocking,27.122453,99.977,10.05,81.241
run_313_repetition_0,DONE,r11,yes,loop5_opt_cacheblocking,36.265589,99.92,3.217,110.309
run_133_repetition_0,DONE,r5,yes,loop5_opt_cacheblocking,35.800132,99.944,3.265,107.375
run_232_repetition_0,DONE,r8,yes,loop8_opt_cacheblocking,25.426697,111.917,1.9,76.485
run_293_repetition_0,DONE,r10,yes,loop8_opt_unrolling,21.946891,113.238,1.9,63.818
run_431_repetition_0,DONE,r15,yes,loop4_opt_unrolling,20.406005,114.105,1.184,60.319
run_79_repetition_0,DONE,r3,yes,loop7_opt_cacheblocking,25.221523,99.883,2.358,75.009
run_296_repetition_0,DONE,r10,yes,loop9_opt_unrolling,16.923809,116.312,1.825,47.587
run_259_repetition_0,DONE,r9,yes,loop7_opt_cacheblocking,25.290549,99.946,2.35,75.226
run_231_repetition_0,DONE,r8,yes,loop8_opt_batching,31.962931,109.71,1.9,95.574
run_126_repetition_0,DONE,r5,yes,loop3_opt_batching,45.457143,99.97,3.7,138.99
